card_id,txn_id
C04676-K1,3028804
C04676-K1,3033522
C04676-K1,3035775
C04676-K1,3039739
C04676-K1,3040623
C04676-K1,3048451
C04676-K1,3051597
C04676-K1,3051637
C04676-K1,3052723
C04676-K1,3055997
C04676-K1,3071112
C04676-K1,3091239
C04676-K1,3101738
C04676-K1,3109004
C04676-K1,3122969
C04676-K1,3123034
C04676-K1,3129271
C04676-K1,3129884
C04676-K1,3130012
C04676-K1,3132651
C04676-K1,3137497
C04676-K1,3140045
C04676-K1,3145301
C04676-K1,3150935
C04676-K1,3153759
C04676-K1,3153791
C04676-K1,3166507
C04676-K1,3172843
C04676-K1,3175327
C04676-K1,3175344
C04676-K1,3179464
C04676-K1,3179465
C04676-K1,3180608
C04676-K1,3181534
C04676-K1,3181535
C04676-K1,3187417
C04676-K1,3188187
C04676-K1,3190390
C04676-K1,3195283
C04676-K1,3195381
C04676-K1,3195439
C04676-K1,3207525
C04676-K1,3214605
C04676-K1,3216193
C04676-K1,3216218
C04676-K1,3218899
C04676-K1,3218923
C04676-K1,3218933
C04676-K1,3227903
C04676-K1,3234968
C04676-K1,3247733
C04676-K1,3247811
C04676-K1,3251280
C04676-K1,3254572
C04676-K1,3256534
C04676-K1,3263766
C04676-K1,3267128
C04676-K1,3273535
C04676-K1,3275959
C04676-K1,3278112
C04676-K1,3279052
C04676-K1,3281458
C04676-K1,3295765
C04676-K1,3297410
C04676-K1,3299586
C04676-K1,3301093
C04676-K1,3306311
C04676-K1,3308099
C04676-K1,3327383
C04676-K1,3339250
C04676-K1,3341012
C04676-K1,3344820
C04676-K1,3349578
C04676-K1,3349661
C04676-K1,3391357
C04676-K1,3420828
C04676-K1,3429642
C04676-K1,3431008
C04676-K1,3434019
C04676-K1,3434741
C04676-K1,3435278
C04676-K1,3437662
C04676-K1,3437670
C04676-K1,3442613
C04676-K1,3443231
C04676-K1,3445557
C04676-K1,3446008
C04676-K1,3466421
C04676-K1,3474966
C04676-K1,3500137
C04676-K1,3505798
C04676-K1,3521061
C04676-K1,3531126
C04676-K1,3543222
C04676-K1,3544495
C04676-K1,3545243
C04676-K1,3558229
C01710-K1,3008511
C01710-K1,3008868
C01710-K1,3046835
C01710-K1,3135106
C01710-K1,3136404
C01710-K1,3145870
C01710-K1,3155990
C01710-K1,3157064
C01710-K1,3159971
C01710-K1,3180268
C01710-K1,3189084
C01710-K1,3205773
C01710-K1,3226737
C01710-K1,3227937
C01710-K1,3242993
C01710-K1,3260865
C01710-K1,3262865
C01710-K1,3279828
C01710-K1,3297861
C01710-K1,3322165
C01710-K1,3334784
C01710-K1,3355538
C01710-K1,3376190
C01710-K1,3395761
C01710-K1,3414637
C01710-K1,3437280
C01710-K1,3453238
C01710-K1,3476272
C01710-K1,3493007
C01710-K1,3499282
C01710-K1,3503468
C01710-K1,3532149
C01710-K1,3576897
C10957-K1,3008513
C10957-K1,3021048
C10957-K1,3021049
C10957-K1,3021058
C10957-K1,3025741
C10957-K1,3027654
C10957-K1,3031859
C10957-K1,3037713
C10957-K1,3038342
C10957-K1,3042257
C10957-K1,3043887
C10957-K1,3051160
C10957-K1,3052233
C10957-K1,3052244
C10957-K1,3056883
C10957-K1,3060136
C10957-K1,3060159
C10957-K1,3062006
C10957-K1,3063298
C10957-K1,3065836
C10957-K1,3072721
C10957-K1,3072808
C10957-K1,3074008
C10957-K1,3074159
C10957-K1,3075552
C10957-K1,3080076
C10957-K1,3082454
C10957-K1,3082770
C10957-K1,3094810
C10957-K1,3095006
C10957-K1,3099605
C10957-K1,3103520
C10957-K1,3103732
C10957-K1,3103894
C10957-K1,3104239
C10957-K1,3105129
C10957-K1,3106957
C10957-K1,3108068
C10957-K1,3113781
C10957-K1,3118750
C10957-K1,3119848
C10957-K1,3125289
C10957-K1,3129863
C10957-K1,3131172
C10957-K1,3132078
C10957-K1,3133946
C10957-K1,3133992
C10957-K1,3134314
C10957-K1,3134317
C10957-K1,3134326
C10957-K1,3134334
C10957-K1,3134344
C10957-K1,3134347
C10957-K1,3147338
C10957-K1,3148187
C10957-K1,3154095
C10957-K1,3156784
C10957-K1,3172515
C10957-K1,3173331
C10957-K1,3174432
C10957-K1,3176428
C10957-K1,3176499
C10957-K1,3177038
C10957-K1,3187357
C10957-K1,3189328
C10957-K1,3193995
C10957-K1,3205364
C10957-K1,3207621
C10957-K1,3210380
C10957-K1,3218652
C10957-K1,3218701
C10957-K1,3218718
C10957-K1,3218727
C10957-K1,3218758
C10957-K1,3218784
C10957-K1,3219621
C10957-K1,3219634
C10957-K1,3219693
C10957-K1,3224362
C10957-K1,3232387
C10957-K1,3234700
C10957-K1,3240746
C10957-K1,3241249
C10957-K1,3241479
C10957-K1,3247312
C10957-K1,3247397
C10957-K1,3248132
C10957-K1,3248199
C10957-K1,3249053
C10957-K1,3261786
C10957-K1,3261988
C10957-K1,3277781
C10957-K1,3284523
C10957-K1,3289096
C10957-K1,3289106
C10957-K1,3289108
C10957-K1,3291757
C10957-K1,3291774
C10957-K1,3295711
C10957-K1,3296424
C10957-K1,3296878
C10957-K1,3296946
C10957-K1,3301167
C10957-K1,3301169
C10957-K1,3305087
C10957-K1,3319628
C10957-K1,3319650
C10957-K1,3319717
C10957-K1,3321769
C10957-K1,3322784
C10957-K1,3323697
C10957-K1,3324718
C10957-K1,3329146
C10957-K1,3329235
C10957-K1,3329476
C10957-K1,3329644
C10957-K1,3332308
C10957-K1,3338831
C10957-K1,3339232
C10957-K1,3340946
C10957-K1,3342497
C10957-K1,3347552
C10957-K1,3350644
C10957-K1,3350676
C10957-K1,3353290
C10957-K1,3353855
C10957-K1,3358955
C10957-K1,3365772
C10957-K1,3367967
C10957-K1,3368248
C10957-K1,3369068
C10957-K1,3374552
C10957-K1,3377407
C10957-K1,3377489
C10957-K1,3391078
C10957-K1,3391098
C10957-K1,3391400
C10957-K1,3391675
C10957-K1,3391744
C10957-K1,3391794
C10957-K1,3392113
C10957-K1,3392195
C10957-K1,3392890
C10957-K1,3406635
C10957-K1,3407680
C10957-K1,3407740
C10957-K1,3407744
C10957-K1,3407977
C10957-K1,3408801
C10957-K1,3418024
C10957-K1,3429790
C10957-K1,3429871
C10957-K1,3432692
C10957-K1,3440390
C10957-K1,3441124
C10957-K1,3441129
C10957-K1,3441842
C10957-K1,3445826
C10957-K1,3447592
C10957-K1,3452535
C10957-K1,3452645
C10957-K1,3452662
C10957-K1,3453429
C10957-K1,3455034
C10957-K1,3455062
C10957-K1,3456154
C10957-K1,3457279
C10957-K1,3461945
C10957-K1,3466159
C10957-K1,3467895
C10957-K1,3473537
C10957-K1,3474375
C10957-K1,3475856
C10957-K1,3476684
C10957-K1,3476704
C10957-K1,3476745
C10957-K1,3484833
C10957-K1,3488972
C10957-K1,3488980
C10957-K1,3489036
C10957-K1,3489359
C10957-K1,3490563
C10957-K1,3490913
C10957-K1,3491743
C10957-K1,3499355
C10957-K1,3503700
C10957-K1,3505806
C10957-K1,3505819
C10957-K1,3505820
C10957-K1,3506740
C10957-K1,3511910
C10957-K1,3511951
C10957-K1,3512378
C10957-K1,3513014
C10957-K1,3518955
C10957-K1,3532627
C10957-K1,3532646
C10957-K1,3536103
C10957-K1,3539372
C10957-K1,3541489
C10957-K1,3547445
C10957-K1,3548446
C10957-K1,3554931
C10957-K1,3554977
C10957-K1,3566416
C10957-K1,3567632
C10957-K1,3567940
C10957-K1,3575570
C10957-K1,3575582
C10957-K1,3575623
C10957-K1,3575630
C10957-K1,3575637
C10957-K1,3575680
C10957-K1,3575683
C10957-K1,3575716
C10957-K1,3575732
C10957-K1,3589375
C10957-K1,3589862
C01448-K1,3008523
C08607-K1,3008525
C08607-K1,3205629
C08607-K1,3379357
C08607-K1,3410714
C13380-K1,3008528
C13380-K1,3115491
C13380-K1,3272516
C13380-K1,3300626
C13380-K1,3460423
C13380-K1,3580864
C08646-K2,3008531
C08646-K2,3012243
C08646-K2,3015894
C08646-K2,3018025
C08646-K2,3030804
C08646-K2,3031331
C08646-K2,3036739
C08646-K2,3045637
C08646-K2,3053952
C08646-K2,3054044
C08646-K2,3072049
C08646-K2,3080104
C08646-K2,3083102
C08646-K2,3088360
C08646-K2,3092385
C08646-K2,3096270
C08646-K2,3096362
C08646-K2,3096601
C08646-K2,3105400
C08646-K2,3108293
C08646-K2,3111635
C08646-K2,3116669
C08646-K2,3116742
C08646-K2,3118604
C08646-K2,3119370
C08646-K2,3131728
C08646-K2,3133564
C08646-K2,3133651
C08646-K2,3138522
C08646-K2,3143099
C08646-K2,3143364
C08646-K2,3145264
C08646-K2,3176703
C08646-K2,3190023
C08646-K2,3194461
C08646-K2,3200312
C08646-K2,3201866
C08646-K2,3204917
C08646-K2,3211731
C08646-K2,3212624
C08646-K2,3216473
C08646-K2,3239856
C08646-K2,3241839
C08646-K2,3251681
C08646-K2,3269747
C08646-K2,3271735
C08646-K2,3284900
C08646-K2,3286669
C08646-K2,3293516
C08646-K2,3295403
C08646-K2,3300175
C08646-K2,3300579
C08646-K2,3301310
C08646-K2,3313632
C08646-K2,3320744
C08646-K2,3326948
C08646-K2,3330838
C08646-K2,3340816
C08646-K2,3346209
C08646-K2,3346245
C08646-K2,3347351
C08646-K2,3355778
C08646-K2,3363062
C08646-K2,3368057
C08646-K2,3371279
C08646-K2,3374729
C08646-K2,3379040
C08646-K2,3382866
C08646-K2,3383198
C08646-K2,3384566
C08646-K2,3389874
C08646-K2,3394229
C08646-K2,3397893
C08646-K2,3415353
C08646-K2,3416702
C08646-K2,3418872
C08646-K2,3420856
C08646-K2,3427849
C08646-K2,3429452
C08646-K2,3445522
C08646-K2,3445556
C08646-K2,3447800
C08646-K2,3460474
C08646-K2,3466714
C08646-K2,3467569
C08646-K2,3470539
C08646-K2,3472120
C08646-K2,3472944
C08646-K2,3475510
C08646-K2,3482445
C08646-K2,3493397
C08646-K2,3496893
C08646-K2,3497297
C08646-K2,3502677
C08646-K2,3503364
C08646-K2,3504836
C08646-K2,3523081
C08646-K2,3526314
C08646-K2,3541188
C08646-K2,3545376
C08646-K2,3547838
C08646-K2,3547839
C08646-K2,3567479
C02145-K1,3008538
C02145-K1,3026106
C02145-K1,3075775
C02145-K1,3103633
C02145-K1,3110566
C02145-K1,3118462
C02145-K1,3118520
C02145-K1,3118544
C02145-K1,3123041
C02145-K1,3152033
C02145-K1,3155352
C02145-K1,3191305
C02145-K1,3244749
C02145-K1,3248490
C02145-K1,3387905
C02145-K1,3390246
C02145-K1,3446991
C02145-K1,3453657
C02145-K1,3463251
C02145-K1,3474500
C02145-K1,3513635
C02145-K1,3527235
C02145-K1,3527268
C02145-K1,3527345
C02145-K1,3527380
C02145-K1,3527708
C02145-K1,3528687
C02145-K1,3528705
C02145-K1,3530426
C02145-K1,3530443
C02145-K1,3550689
C02145-K1,3552828
C02145-K1,3563219
C02145-K1,3567187
C02145-K1,3569644
C12750-K1,3008550
C12750-K1,3048457
C12750-K1,3131288
C12750-K1,3179288
C12750-K1,3212520
C12750-K1,3260479
C12750-K1,3348336
C04060-K1,3008558
C04060-K1,3058043
C04060-K1,3107726
C04060-K1,3107854
C04060-K1,3114526
C04060-K1,3115847
C04060-K1,3115964
C04060-K1,3116014
C04060-K1,3527540
C04060-K1,3543258
C01981-K1,3008565
C01981-K1,3078008
C01981-K1,3101831
C01981-K1,3176602
C01981-K1,3185504
C01981-K1,3197618
C01981-K1,3316247
C01981-K1,3345636
C01981-K1,3399229
C01981-K1,3466715
C01981-K1,3471738
C01981-K1,3522533
C01981-K1,3531948
C01981-K1,3535016
C01981-K1,3562471
C01981-K1,3577538
C01981-K1,3584725
C01981-K1,3586933
C01981-K1,3586957
C09076-K1,3008568
C09076-K1,3025624
C09076-K1,3026496
C09076-K1,3045392
C09076-K1,3045583
C09076-K1,3045606
C09076-K1,3045766
C09076-K1,3045979
C09076-K1,3053470
C09076-K1,3054744
C09076-K1,3066471
C09076-K1,3086179
C09076-K1,3106202
C09076-K1,3150330
C09076-K1,3160473
C09076-K1,3187409
C09076-K1,3187461
C09076-K1,3193488
C09076-K1,3211620
C09076-K1,3269577
C09076-K1,3269585
C09076-K1,3328969
C09076-K1,3401727
C01744-K1,3008570
C01744-K1,3010187
C01744-K1,3011615
C01744-K1,3011658
C01744-K1,3012914
C01744-K1,3014671
C01744-K1,3015909
C01744-K1,3016844
C01744-K1,3022559
C01744-K1,3025864
C01744-K1,3030284
C01744-K1,3030814
C01744-K1,3033096
C01744-K1,3037270
C01744-K1,3038752
C01744-K1,3040618
C01744-K1,3041751
C01744-K1,3041886
C01744-K1,3042221
C01744-K1,3043195
C01744-K1,3043808
C01744-K1,3045365
C01744-K1,3045446
C01744-K1,3045873
C01744-K1,3046968
C01744-K1,3046989
C01744-K1,3047742
C01744-K1,3047949
C01744-K1,3048284
C01744-K1,3048927
C01744-K1,3050871
C01744-K1,3053310
C01744-K1,3053340
C01744-K1,3054865
C01744-K1,3055168
C01744-K1,3055856
C01744-K1,3056518
C01744-K1,3058456
C01744-K1,3058519
C01744-K1,3058976
C01744-K1,3059361
C01744-K1,3061586
C01744-K1,3062308
C01744-K1,3065355
C01744-K1,3067590
C01744-K1,3067893
C01744-K1,3068072
C01744-K1,3068871
C01744-K1,3070255
C01744-K1,3070311
C01744-K1,3070958
C01744-K1,3072024
C01744-K1,3072061
C01744-K1,3072084
C01744-K1,3074096
C01744-K1,3075353
C01744-K1,3076124
C01744-K1,3079727
C01744-K1,3080416
C01744-K1,3081747
C01744-K1,3082465
C01744-K1,3083194
C01744-K1,3083243
C01744-K1,3083365
C01744-K1,3083451
C01744-K1,3083813
C01744-K1,3084857
C01744-K1,3085916
C01744-K1,3088200
C01744-K1,3088368
C01744-K1,3088390
C01744-K1,3089302
C01744-K1,3090591
C01744-K1,3090981
C01744-K1,3091123
C01744-K1,3091447
C01744-K1,3091506
C01744-K1,3091514
C01744-K1,3091561
C01744-K1,3091574
C01744-K1,3091589
C01744-K1,3091894
C01744-K1,3092023
C01744-K1,3094816
C01744-K1,3094894
C01744-K1,3095153
C01744-K1,3095513
C01744-K1,3095781
C01744-K1,3096155
C01744-K1,3097709
C01744-K1,3097881
C01744-K1,3098335
C01744-K1,3099421
C01744-K1,3100683
C01744-K1,3101155
C01744-K1,3102441
C01744-K1,3103290
C01744-K1,3104986
C01744-K1,3105505
C01744-K1,3105549
C01744-K1,3105590
C01744-K1,3105956
C01744-K1,3106115
C01744-K1,3106479
C01744-K1,3107022
C01744-K1,3109317
C01744-K1,3109593
C01744-K1,3111566
C01744-K1,3114279
C01744-K1,3114522
C01744-K1,3114525
C01744-K1,3115279
C01744-K1,3117998
C01744-K1,3118495
C01744-K1,3120338
C01744-K1,3124514
C01744-K1,3125211
C01744-K1,3125920
C01744-K1,3127056
C01744-K1,3128270
C01744-K1,3130348
C01744-K1,3134303
C01744-K1,3139034
C01744-K1,3139164
C01744-K1,3139223
C01744-K1,3145372
C01744-K1,3150361
C01744-K1,3151657
C01744-K1,3152440
C01744-K1,3153588
C01744-K1,3162276
C01744-K1,3162285
C01744-K1,3162301
C01744-K1,3164771
C01744-K1,3165023
C01744-K1,3165205
C01744-K1,3165259
C01744-K1,3166274
C01744-K1,3167487
C01744-K1,3168224
C01744-K1,3168368
C01744-K1,3168422
C01744-K1,3173275
C01744-K1,3173374
C01744-K1,3177846
C01744-K1,3182550
C01744-K1,3182594
C01744-K1,3185283
C01744-K1,3186074
C01744-K1,3186866
C01744-K1,3188117
C01744-K1,3188511
C01744-K1,3189044
C01744-K1,3190421
C01744-K1,3192322
C01744-K1,3194463
C01744-K1,3198025
C01744-K1,3199989
C01744-K1,3200002
C01744-K1,3201085
C01744-K1,3201481
C01744-K1,3202511
C01744-K1,3203551
C01744-K1,3206102
C01744-K1,3206769
C01744-K1,3208274
C01744-K1,3212305
C01744-K1,3216120
C01744-K1,3220114
C01744-K1,3226864
C01744-K1,3235475
C01744-K1,3244015
C01744-K1,3244050
C01744-K1,3247592
C01744-K1,3249044
C01744-K1,3251748
C01744-K1,3254691
C01744-K1,3255547
C01744-K1,3256181
C01744-K1,3256296
C01744-K1,3261992
C01744-K1,3264097
C01744-K1,3265859
C01744-K1,3269062
C01744-K1,3269518
C01744-K1,3270850
C01744-K1,3271070
C01744-K1,3274021
C01744-K1,3275054
C01744-K1,3275571
C01744-K1,3278540
C01744-K1,3279719
C01744-K1,3281641
C01744-K1,3281998
C01744-K1,3283167
C01744-K1,3283526
C01744-K1,3287681
C01744-K1,3288709
C01744-K1,3290625
C01744-K1,3291069
C01744-K1,3292619
C01744-K1,3293833
C01744-K1,3294098
C01744-K1,3296280
C01744-K1,3296498
C01744-K1,3299346
C01744-K1,3302279
C01744-K1,3311798
C01744-K1,3317096
C01744-K1,3323101
C01744-K1,3326087
C01744-K1,3327532
C01744-K1,3327674
C01744-K1,3328010
C01744-K1,3332945
C01744-K1,3336513
C01744-K1,3338390
C01744-K1,3338513
C01744-K1,3338596
C01744-K1,3338807
C01744-K1,3341074
C01744-K1,3343705
C01744-K1,3344893
C01744-K1,3352876
C01744-K1,3361125
C01744-K1,3361426
C01744-K1,3363487
C01744-K1,3365393
C01744-K1,3367421
C01744-K1,3372872
C01744-K1,3373867
C01744-K1,3376938
C01744-K1,3378756
C01744-K1,3379801
C01744-K1,3380250
C01744-K1,3382200
C01744-K1,3384216
C01744-K1,3384741
C01744-K1,3385295
C01744-K1,3385739
C01744-K1,3387691
C01744-K1,3389744
C01744-K1,3390734
C01744-K1,3394600
C01744-K1,3395771
C01744-K1,3396220
C01744-K1,3399256
C01744-K1,3404207
C01744-K1,3413444
C01744-K1,3413939
C01744-K1,3415426
C01744-K1,3415535
C01744-K1,3416245
C01744-K1,3417923
C01744-K1,3424719
C01744-K1,3426621
C01744-K1,3431089
C01744-K1,3435660
C01744-K1,3440182
C01744-K1,3441573
C01744-K1,3442865
C01744-K1,3444048
C01744-K1,3446753
C01744-K1,3446761
C01744-K1,3449740
C01744-K1,3457027
C01744-K1,3457735
C01744-K1,3457855
C01744-K1,3458277
C01744-K1,3460303
C01744-K1,3460620
C01744-K1,3465656
C01744-K1,3469711
C01744-K1,3471169
C01744-K1,3471267
C01744-K1,3476304
C01744-K1,3477210
C01744-K1,3483244
C01744-K1,3483551
C01744-K1,3484421
C01744-K1,3491344
C01744-K1,3491385
C01744-K1,3494919
C01744-K1,3495107
C01744-K1,3498254
C01744-K1,3504641
C01744-K1,3506973
C01744-K1,3513159
C01744-K1,3513256
C01744-K1,3513570
C01744-K1,3515747
C01744-K1,3516453
C01744-K1,3519468
C01744-K1,3522643
C01744-K1,3524925
C01744-K1,3524964
C01744-K1,3525003
C01744-K1,3526255
C01744-K1,3527972
C01744-K1,3528743
C01744-K1,3531233
C01744-K1,3531718
C01744-K1,3532966
C01744-K1,3537687
C01744-K1,3537866
C01744-K1,3539679
C01744-K1,3541006
C01744-K1,3542803
C01744-K1,3543243
C01744-K1,3546186
C01744-K1,3550107
C01744-K1,3551553
C01744-K1,3551714
C01744-K1,3551742
C01744-K1,3553596
C01744-K1,3554963
C01744-K1,3557629
C01744-K1,3562217
C01744-K1,3563212
C01744-K1,3566449
C01744-K1,3566837
C01744-K1,3567258
C01744-K1,3567322
C01744-K1,3567762
C01744-K1,3569202
C01744-K1,3571668
C01744-K1,3571740
C01744-K1,3571748
C01744-K1,3571760
C01744-K1,3572946
C01744-K1,3573853
C01744-K1,3582056
C01744-K1,3583320
C01744-K1,3584761
C01744-K1,3586653
C01744-K1,3589154
C01744-K1,3590128
C01744-K1,3590700
C04085-K1,3008571
C04085-K1,3010655
C04085-K1,3019850
C04085-K1,3021603
C04085-K1,3027732
C04085-K1,3035022
C04085-K1,3049253
C04085-K1,3060251
C04085-K1,3065100
C04085-K1,3066162
C04085-K1,3068248
C04085-K1,3070527
C04085-K1,3080516
C04085-K1,3083755
C04085-K1,3084974
C04085-K1,3121683
C04085-K1,3138732
C04085-K1,3151792
C04085-K1,3157632
C04085-K1,3160392
C04085-K1,3160520
C04085-K1,3163663
C04085-K1,3164510
C04085-K1,3164933
C04085-K1,3164989
C04085-K1,3177956
C04085-K1,3181907
C04085-K1,3184193
C04085-K1,3188098
C04085-K1,3195504
C04085-K1,3203773
C04085-K1,3205663
C04085-K1,3209320
C04085-K1,3214541
C04085-K1,3217595
C04085-K1,3219729
C04085-K1,3225631
C04085-K1,3226521
C04085-K1,3244192
C04085-K1,3250720
C04085-K1,3254714
C04085-K1,3259161
C04085-K1,3267253
C04085-K1,3274161
C04085-K1,3279929
C04085-K1,3285545
C04085-K1,3294376
C04085-K1,3308110
C04085-K1,3309385
C04085-K1,3320922
C04085-K1,3325898
C04085-K1,3330696
C04085-K1,3332223
C04085-K1,3341911
C04085-K1,3354931
C04085-K1,3361723
C04085-K1,3367826
C04085-K1,3371166
C04085-K1,3372713
C04085-K1,3382556
C04085-K1,3383346
C04085-K1,3385804
C04085-K1,3387809
C04085-K1,3388620
C04085-K1,3388848
C04085-K1,3397215
C04085-K1,3399156
C04085-K1,3403896
C04085-K1,3404087
C04085-K1,3413313
C04085-K1,3424639
C04085-K1,3428686
C04085-K1,3430143
C04085-K1,3437379
C04085-K1,3444041
C04085-K1,3452067
C04085-K1,3459836
C04085-K1,3460708
C04085-K1,3461388
C04085-K1,3464113
C04085-K1,3466652
C04085-K1,3471678
C04085-K1,3480780
C04085-K1,3488857
C04085-K1,3491842
C04085-K1,3498689
C04085-K1,3522712
C04085-K1,3524765
C04085-K1,3525705
C04085-K1,3528704
C04085-K1,3537220
C04085-K1,3538114
C04085-K1,3556236
C04085-K1,3563182
C04085-K1,3582393
C10309-K1,3008578
C10309-K1,3008648
C10309-K1,3019340
C10309-K1,3050253
C10309-K1,3054661
C10309-K1,3064821
C10309-K1,3171229
C10309-K1,3175231
C10309-K1,3178249
C10309-K1,3181100
C10309-K1,3186940
C10309-K1,3186946
C10309-K1,3188077
C10309-K1,3188082
C13076-K1,3008580
C13076-K1,3074064
C13076-K1,3091705
C13076-K1,3101129
C13076-K1,3114850
C13076-K1,3130489
C13076-K1,3211535
C13076-K1,3295704
C13076-K1,3371137
C13076-K1,3375167
C13076-K1,3452376
C09177-K2,3008589
C09177-K2,3009552
C09177-K2,3021598
C09177-K2,3021704
C09177-K2,3023592
C09177-K2,3025112
C09177-K2,3026470
C09177-K2,3029259
C09177-K2,3032766
C09177-K2,3033196
C09177-K2,3039494
C09177-K2,3063272
C09177-K2,3065176
C09177-K2,3088970
C09177-K2,3103674
C09177-K2,3104720
C09177-K2,3121602
C09177-K2,3132320
C09177-K2,3135775
C09177-K2,3136619
C09177-K2,3147921
C09177-K2,3151281
C09177-K2,3153611
C09177-K2,3155087
C09177-K2,3156386
C09177-K2,3165984
C09177-K2,3169061
C09177-K2,3170239
C09177-K2,3171786
C09177-K2,3172722
C09177-K2,3176793
C09177-K2,3189801
C09177-K2,3195065
C09177-K2,3195548
C09177-K2,3196443
C09177-K2,3197852
C09177-K2,3201856
C09177-K2,3216383
C09177-K2,3216587
C09177-K2,3218879
C09177-K2,3220660
C09177-K2,3223082
C09177-K2,3225073
C09177-K2,3228773
C09177-K2,3232189
C09177-K2,3239364
C09177-K2,3253309
C09177-K2,3254650
C09177-K2,3257323
C09177-K2,3258811
C09177-K2,3260393
C09177-K2,3260793
C09177-K2,3262414
C01826-K1,3008609
C01826-K1,3029596
C01826-K1,3048799
C01826-K1,3054722
C01826-K1,3059660
C01826-K1,3060784
C01826-K1,3082130
C01826-K1,3091470
C01826-K1,3110752
C01826-K1,3116667
C01826-K1,3125021
C01826-K1,3145738
C01826-K1,3148953
C01826-K1,3150980
C01826-K1,3159897
C01826-K1,3159915
C01826-K1,3170679
C01826-K1,3184873
C01826-K1,3215056
C01826-K1,3224156
C01826-K1,3258381
C01826-K1,3270775
C01826-K1,3277706
C01826-K1,3405647
C01826-K1,3460579
C01826-K1,3463712
C01826-K1,3463744
C01826-K1,3464471
C01826-K1,3465548
C01826-K1,3467229
C01826-K1,3502483
C01826-K1,3541427
C01826-K1,3583765
C01826-K1,3585138
C07339-K1,3008613
C07339-K1,3017755
C07339-K1,3018767
C07339-K1,3022687
C07339-K1,3031221
C07339-K1,3041147
C07339-K1,3044185
C07339-K1,3045397
C07339-K1,3051825
C07339-K1,3055882
C07339-K1,3056095
C07339-K1,3057294
C07339-K1,3059191
C07339-K1,3062150
C07339-K1,3062240
C07339-K1,3062940
C07339-K1,3068047
C07339-K1,3072086
C07339-K1,3072979
C07339-K1,3076177
C07339-K1,3082435
C07339-K1,3083349
C07339-K1,3103669
C07339-K1,3105385
C07339-K1,3111473
C07339-K1,3114003
C07339-K1,3115238
C07339-K1,3115685
C07339-K1,3122738
C07339-K1,3123235
C07339-K1,3131410
C07339-K1,3139179
C07339-K1,3141155
C07339-K1,3145062
C07339-K1,3148380
C07339-K1,3151656
C07339-K1,3153541
C07339-K1,3156502
C07339-K1,3158026
C07339-K1,3165188
C07339-K1,3169176
C07339-K1,3172691
C07339-K1,3172704
C07339-K1,3173781
C07339-K1,3175386
C07339-K1,3187007
C07339-K1,3189837
C07339-K1,3193276
C07339-K1,3194764
C07339-K1,3196423
C07339-K1,3196446
C07339-K1,3197908
C07339-K1,3199608
C07339-K1,3200298
C07339-K1,3209749
C07339-K1,3210341
C07339-K1,3210633
C07339-K1,3211327
C07339-K1,3227016
C07339-K1,3230734
C07339-K1,3230816
C07339-K1,3230828
C07339-K1,3230846
C07339-K1,3230854
C07339-K1,3231836
C07339-K1,3239445
C07339-K1,3247626
C07339-K1,3248180
C07339-K1,3248360
C07339-K1,3248367
C07339-K1,3248873
C07339-K1,3248903
C07339-K1,3250163
C07339-K1,3252408
C07339-K1,3253814
C07339-K1,3259010
C07339-K1,3260035
C07339-K1,3263924
C07339-K1,3266532
C07339-K1,3267939
C07339-K1,3269154
C07339-K1,3275852
C07339-K1,3277111
C07339-K1,3281902
C07339-K1,3283084
C07339-K1,3283888
C07339-K1,3287011
C07339-K1,3287184
C07339-K1,3287220
C07339-K1,3287248
C07339-K1,3292626
C07339-K1,3294255
C07339-K1,3297997
C07339-K1,3300625
C07339-K1,3302202
C07339-K1,3312756
C07339-K1,3314160
C07339-K1,3321876
C07339-K1,3322341
C07339-K1,3322462
C07339-K1,3323925
C07339-K1,3323965
C07339-K1,3328429
C07339-K1,3328499
C07339-K1,3333746
C07339-K1,3340521
C07339-K1,3347198
C07339-K1,3349454
C07339-K1,3353381
C07339-K1,3354680
C07339-K1,3354749
C07339-K1,3363442
C07339-K1,3365508
C07339-K1,3366223
C07339-K1,3367578
C07339-K1,3369069
C07339-K1,3369886
C07339-K1,3375337
C07339-K1,3375400
C07339-K1,3383217
C07339-K1,3384941
C07339-K1,3387551
C07339-K1,3404064
C07339-K1,3404464
C07339-K1,3405478
C07339-K1,3413533
C07339-K1,3422227
C07339-K1,3424342
C07339-K1,3425868
C07339-K1,3430285
C07339-K1,3430304
C07339-K1,3431583
C07339-K1,3431678
C07339-K1,3437183
C07339-K1,3437433
C07339-K1,3441165
C07339-K1,3441710
C07339-K1,3443550
C07339-K1,3444081
C07339-K1,3446461
C07339-K1,3446531
C07339-K1,3446610
C07339-K1,3446637
C07339-K1,3448282
C07339-K1,3448594
C07339-K1,3449040
C07339-K1,3450076
C07339-K1,3451433
C07339-K1,3452741
C07339-K1,3456942
C07339-K1,3457956
C07339-K1,3462475
C07339-K1,3464569
C07339-K1,3467396
C07339-K1,3470701
C07339-K1,3471176
C07339-K1,3471278
C07339-K1,3472128
C07339-K1,3474381
C07339-K1,3476066
C07339-K1,3476981
C07339-K1,3477136
C07339-K1,3479617
C07339-K1,3482676
C07339-K1,3483972
C07339-K1,3484828
C07339-K1,3486829
C07339-K1,3490548
C07339-K1,3493296
C07339-K1,3493501
