txn_id,device_key
3268078,30cd06febfd4
3268101,c68e02213bb2
3268120,384082d9daf1
3268126,63e280e61900
3268155,940a0baae669
3268173,c736048cc712
3268182,6591ffc5d8f9
3268200,589f075fe8d0
3268203,ecf1e6088f7f
3268212,3eab47be4ef0
3268217,517bad7bfd3c
3268221,d8d22744aa42
3268239,1e092ab63bad
3268246,cb6949b75d81
3268261,2339c12ad7cd
3268263,300d3b83d21f
3268291,950aab5cc101
3268304,9c8a4641be23
3268308,263ab60d8faa
3268310,a4a7a04e9d87
3268318,6f96b8f50a3e
3268334,1a8f8e26f704
3268360,d8460b6eb2ce
3268363,001b1360b69f
3268386,51a88c361d3e
3268389,266f97c31fdb
3268396,4e91daa8b8fa
3268403,dc5e9c758d36
3268411,33ba9d1a71c8
3268424,01f0620355cc
3268433,f41ea7de11cf
3268441,121b0f498360
3268448,18ad8f857ad8
3268456,2592d5d19327
3268464,5f08f0d8f91a
3268473,7288732a7047
3268474,f40ad4732026
3268476,d4b0f559432a
3268478,7889ce9420c7
3268489,333724affa31
3268506,d936767e2522
3268512,fa32942002fb
3268531,bc53aa796826
3268534,1f032336232d
3268536,0c6c7b82c6fa
3268538,97acf4f6de6b
3268550,101bbf7ab026
3268555,85ecc1eb3270
3268557,868a5045cf26
3268559,06ce7d09065b
3268562,88b5c08a4228
3268564,9c2b590dd879
3268572,31ae4824200e
3268584,4793c1b6121c
3268586,1753b7fb9383
3268595,b428ff456e1e
3268602,f579fb798984
3268604,d99557589cb0
3268619,594f0fd88682
3268632,94d1ec4a570f
3268667,2d169090691a
3268681,7c743ddf1950
3268709,56140c2620db
3268710,89e1f96e7dc6
3268718,b2fe8bf120dd
3268722,12dd24d8e81f
3268740,e1690073bd13
3268743,7e00068d09d6
3268752,a665bb52fa88
3268754,93488c00f5b9
3268767,3f8a8382febc
3268773,f26c6cd39f7a
3268775,37fe25ed00f6
3268791,1cfe8c13978e
3268794,bf82a42ceacf
3268800,b4993e26f90f
3268807,b34d532d2f2e
3268828,66d2bbde20dd
3268832,294a638e8fa4
3268855,0a7899005d8b
3268872,8609100dab85
3268878,611c4aeaf739
3268893,7778781d20bf
3268896,73540b8f0e90
3268901,01932d434ca8
3268913,c121ca75d5a9
3268924,a6ab19643742
3268925,d41133a46f38
3268931,c079adf0e1de
3268941,a14de06e087b
3268945,62a170dd0da7
3268964,6c22ef5569f1
3268977,1fcb16c93af3
3268981,df26e6ee1670
3268982,6f294a426fc4
3268993,61a8af72479d
3268996,09876053b631
3269033,a4ae36f83b5f
3269037,494cca74a6c2
3269088,2b60abb41067
3269125,f73f5c8b8174
3269190,eee0312e8d87
3269206,b581649b5954
3269223,775cd3c4031b
3269237,a580aa92c232
3269239,a546a04a0987
3269269,51cab8618a18
3269432,9ccb2cca69cb
3269441,71bcdb0125ba
3269453,7a07964cdf7c
3269517,7bd62699365d
3269528,a1d527754aae
3269580,4ec1caa64940
3269605,3cf0b7432ba0
3269644,a84390f9a36a
3269646,4e5f876caf32
3269723,d2e0a9fff353
3269781,5a212430b931
3269815,b8c8b2273f15
3269919,458997f2700b
3269969,50f04562b8c7
3270029,3a96094a2d01
3270081,6f74848d314d
3270093,3d7e3e264fe6
3270104,6bc15eef6b6e
3270115,e43f5e39966a
3270130,3aa102569908
3270190,9e260d77b01f
3270254,f27f61222685
3270266,935fda835ffd
3270271,1f8de517a355
3270289,7eca613a631c
3270298,d3b1e2423043
3270336,8e4869caae68
3270347,a1c20d3a9499
3270375,04860eadde1e
3270425,78ad0f51bf1c
3270547,d1c6be8dd54a
3270578,c593af74e2ef
3270616,8717ec00838d
3270617,657cb38d927b
3270625,9df97edd7d80
3270655,4c4cb11dbc70
3270669,3c6507471c78
3270709,37083bcc5544
3270719,873d12a7ca4c
3270780,be1f164f9bd6
3270782,5bc4b7c49a81
3270809,1fe97e61df00
3270812,1f1a3c59536b
3270819,d58422a36f71
3270832,fa178bf18b00
3270837,14aa87f4f472
3270839,f4227d6bca8f
3270858,d3b231a4611c
3270869,8c0f778f93e2
3270882,28cfcebfb301
3270925,8844dbcd98fc
3270932,235fa9db47d6
3270936,158b72abc73c
3270945,8fea77fd5881
3270947,5b35865ac296
3270950,0bca9eedcd88
3271020,71a59717bf18
3271085,022e20c49ec3
3271092,2870fdf6fa1d
3271104,bc186175b0f5
3271110,063625107cf4
3271119,a0bfda1c5433
3271120,0c2b955b978c
3271132,379bf1b59e9b
3271145,81d952d1d1c8
3271150,176c01925cce
3271164,65f10aa0fb43
3271189,8c749d73964d
3271196,35c716b5a53e
3271198,26949e27944a
3271203,3ba47487b233
3271208,13cc92715cf2
3271217,015ffafb85d6
3271227,4b18aa9c977b
3271228,60fd81d1666d
3271232,a709f2366868
3271267,eaf576e4408b
3271315,987779b83173
3271318,96be5523f1e5
3271365,1dc0ecf78a5c
3271376,cef177b9c118
3271422,da3442c1a5c2
3271484,52d53af8dec9
3271522,2378380af60d
3271525,24fabde09ec1
3271555,b002fbfbbc06
3271574,b7b2d04f4133
3271576,e02ae562ed49
3271581,c24631e42313
3271612,7aa853fe7fda
3271622,3f8376d30af1
3271625,84f1917b3034
3271630,de47b35e625f
3271634,d9ec4fe6d9ce
3271640,72bc634bcf21
3271650,a27281e28ad6
3271659,f0a3d68d8545
3271684,b34f0802328e
3271728,6ca2fc366ccf
3271731,aeb13c759d9b
3271744,6cd493d3a574
3271756,2a45ad4d4926
3271757,1c8146d0d2ab
3271767,20e588ad459f
3271781,a5ca2fb367d3
3271788,affc8538f8fb
3271798,a4cdc5ce43e0
3271820,945637715d94
3271832,6662488ebba1
3271838,efc9a31d5456
3271839,ae7d80ce4bce
3271848,f0911d32a632
3271855,bb49eb90c1b0
3271860,033c9b702dfb
3271861,3f30f533a5a3
3271871,8215506d4ea3
3271873,e3038ac44e81
3271877,5d58c6a73f8d
3271880,eef7fe407c3f
3271890,116b45d9c9fd
3271897,6462849edc9e
3271903,2e1d0f8c193d
3271912,1d461bb48096
3271919,da2a68bc0c9f
3271921,82eadf4ee371
3271924,5f2be5e63a82
3271928,31b323ffd766
3271930,ed5d211ea6d4
3271932,4ebe32228b70
3271934,91b46c56d4ff
3271935,b2830d9190f1
3271937,3f8c38de7bdd
3271941,f367b3ca83ad
3271944,5af98b44047b
3271957,12125cf5d4ce
3271958,094d3cca1880
3271960,289789c321c8
3271970,203090f27c51
3271978,1c6e2404c71c
3271984,96772469efcc
3272039,7dc0cc8a11bb
3272058,7d726752668f
3272129,194581e90c76
3272141,e930a663d214
3272151,11320c20d195
3272157,bc40a52ad202
3272176,6b68b42984c2
3272204,b4219a34be73
3272212,b505a1a10ab2
3272214,7d1df5489f1a
3272216,bb49215c4085
3272221,dccec8800650
3272236,645ac1e0eb20
3272255,64a391cb6a92
3272298,5eadbccf6db0
3272327,fb302d39b250
3272342,e33525d153a8
3272349,d78b5f1bd795
3272362,21c7de39b081
3272388,817fcba9690e
3272419,b9b9ca21c47d
3272453,101af3f8c5a3
3272464,c2298d2b3bc7
3272488,3a8c03ffa22f
3272541,ed2cd004bcff
3272553,ee75f8e6b819
3272577,05777baa19c0
3272583,a70c539d6d8a
3272601,91ddea2be8e9
3272647,6c9d66ca2dc8
3272660,f5dc87c3b27a
3272715,95a9505d6dd4
3272717,21d9f5bf866e
3272726,5f001d8a5ab5
3272781,d1eda58dd346
3272792,90736ccf0215
3272845,55ce8353e221
3272875,ba9fe734854b
3272876,a629dc60d880
3272884,5831886680e4
3272906,19aa28f9e04a
3272909,2e9ac26619ec
3272922,b000e5f7bd02
3272927,44bb48c2d55c
3272951,cf7ce60311b4
3272981,9c3070066dfd
3272999,6cd701e4527b
3273006,5322dfaa8efe
3273012,0a27f553bbe9
3273020,4de867364313
3273050,c62ae532f53d
3273075,b9b28563fb4e
3273100,74e4833efa99
3273106,c9b8547fd512
3273119,66bd40ddaf3a
3273147,93ab345a558c
3273163,bf8c6f2f2852
3273233,7060ad3b2282
3273243,478128196604
3273342,a77a9e6ad1a9
3273345,1ff24d15c6c2
3273363,89b47f5d90fd
3273390,3d21cd80e40f
3273399,49b4afe5b603
3273472,f6f9b7b168d8
3273540,774d3d1e702b
3273553,6858134e82b3
3273555,35880cc3493f
3273589,efaa5e5251eb
3273599,fc6b2e31f374
3273614,8ec849cbe688
3273631,28a91fc14750
3273633,7f7d96495bbb
3273655,f1ef00bf1a51
3273667,19494f9d405d
3273687,7ed4a9af7d62
3273688,19f3ff73f1a5
3273691,38d8ed39a2db
3273740,47e2d7d5e7f8
3273754,4a1561ccfbb1
3273795,119f12ff58a6
3273809,e9a5cdb40a62
3273815,4f68c1c857f6
3273834,7631ed30993a
3273840,2a0e587d4c55
3273893,59340579d4c4
3273896,15a6554c6e5b
3273911,400cebed09c8
3273929,28ea8cc36188
3273930,82949a733b6b
3273940,5d88710614b8
3273943,0fb0a4851db9
3273977,b4448fd016fe
3273983,d58b05abe060
3274061,00890535349e
3274070,74366d0c37e6
3274077,0441f95c5ff4
3274147,218bcd9ca2da
3274177,cfbc052bd3c8
3274192,7cb76288911d
3274209,41769a9933ff
3274249,90b4cd75c7d3
3274252,9a3b8669abe7
3274270,04eb44d10297
3274286,b38a0f23cefa
3274305,7ae0a14d9a45
3274312,36ed07d23da3
3274318,c5677c3eb8a0
3274341,42595e2f0a25
3274345,b943e1c29e98
3274348,a4e88b4e87f7
3274353,961030b4ce72
3274356,42336aa74a0b
3274359,8ac77e58bbae
3274364,455c02dd451f
3274405,89b6faefc443
3274410,04af2d3ef577
3274417,305e315de125
3274418,cd8e55da2b47
3274498,a8a52983547c
3274506,d9cfb4e3ea9b
3274512,49e1cb257495
3274534,78745cff446b
3274535,a78b9993a881
3274559,6ce887d16bb6
3274580,56ad64d5efef
3274582,6dda895e9a8b
3274592,c060ec01960d
3274610,c5262dd43e59
3274620,229c909b3c07
3274621,0d68959932c1
3274636,36f498c34c65
3274649,2e3cb12ce848
3274669,047d6943e49f
3274681,5152a9c87571
3274688,7b7a56ad5c1e
3274689,2b96e0791a91
3274708,6e57f72c5410
3274715,63118e3a6b41
3274726,5ca1eb138510
3274739,8e125041c2c9
3274742,8fc0afb8cafb
3274754,f233390472b4
3274761,cf6fe6a82092
3274769,d25c1d299bf4
3274783,23e58442f2e6
3274786,5dc830dca1dc
3274802,c8492316bfb1
3274809,18b2541f7e73
3274837,794529e1a53c
3274843,1d0f97479e8f
3274860,5fbd6b1be75f
3274862,aa4f53bf367b
3274868,e573b5a309cf
3274870,bb30cf741edd
3274873,c2972bd77cb6
3274880,5a71105fd479
3274881,9521f5ae1946
3274882,f7efce29a200
3274883,0f39cc404e1f
3274887,f23f6ece0ebe
3274888,970f78d117f8
3274891,03afac8bc717
3274892,c01fcc323015
3274895,d7901ecf5b87
3274905,0ba092bd8cdd
3274908,103f36675ef1
3274911,a53b969270d4
3274913,10acb6828399
3274922,ecf69201c58d
3274930,798fc9369f04
3274938,2dc72f8e60d3
3274943,bfd411a8359c
3274945,d24c659539f2
3274966,72d2b87d5154
3274974,df72c51ceda4
3275165,a5a42330cab7
3275231,c5f352a57b3b
3275245,4cadf35a06d3
3275255,58ffc21b820f
3275260,70fd0f310be2
3275280,0292d86398f8
3275292,05c6cf37c5a8
3275311,4ec9163c88de
3275387,46cc404eba5a
3275392,42b49e1c01e7
3275484,bae93e29b19c
3275486,984f0f7fdca4
3275505,31a4606e3519
3275521,40da5b2bc20d
3275525,b93806ae4fef
3275532,34bae73bd180
3275535,eea664938827
3275545,95d95c6495b5
3275575,a72ea7cd1e5f
3275604,6d25801b7efa
3275614,25349e3d8714
3275681,5ced0151d3fc
3275689,06202c6150ac
3275719,b489162e8a77
3275736,760d4202d8a3
3275751,7165ad592446
3275770,b3e1e910af99
3275831,ed414562922c
3275838,3787bcf17484
3275897,c542c2192e53
3275908,f7024f9cd6ba
3275933,2a6ca4f3d537
3275951,7ca2b518d759
3275955,8f718bcb1f2a
3275961,dd207e0b1a80
3275969,6afd4c2fc12b
3276010,7f025ca46e75
3276011,a650c20c194b
3276034,d329c7caa67d
3276077,144c1bc6a46c
3276108,813cb5d314e5
3276157,9aad6c2be93b
3276171,d6c0d45941ae
3276176,8772a54f37cf
3276183,2cf394c68c73
3276187,30dad3617137
3276212,3e31ebf77f7a
3276221,bbe81f940c88
3276234,88558f78ba75
3276248,8d7823548ef4
3276255,c3a52431c2b6
3276262,86765df4a411
3276289,2b3aa027ea78
3276313,90bb6b010883
3276314,22ecc0671e85
3276322,61a2abd8d039
3276325,690481871104
3276348,c6eff436c9e4
3276373,ed6da7095c81
3276381,5377019ac5bb
3276382,10a524a1d30c
3276421,2ec3ce8635e1
3276444,78a22f66e582
3276486,d6bd5307f3fe
3276530,d8ae1de6c2bc
3276537,58f9e02c900c
3276556,7cb34e5660c3
3276593,5841cbfdb460
3276627,e991033cb56a
3276640,5e65eaa1eef0
3276647,3e28a199d165
3276650,6fa9f0b49535
3276655,bd1f7117e9d3
3276672,b8eb792e84cd
3276679,a327ad8cf097
3276681,e4e712732a07
3276695,2683c0e7f545
3276711,63c9857b28c8
3276761,d05b7aaa4d33
3276762,03cd9f3bf85a
3276766,06d487859591
3276785,053bd7083003
3276815,28d4a60f1219
3276858,c90e2fdf8b8d
3276859,034ebd50508c
3276895,c1f003cbfdac
3276897,45c24120b539
3276905,900782a0ed39
3276912,7c1c5789a449
3276972,6356759f8fb4
3276983,10c33beacff1
3277012,b5b13f797960
3277070,774d3ae3935a
3277103,3ae8d6238956
3277136,a9992c752ba4
3277141,9eb4a2c3f824
3277143,cbbb3d0f1107
3277161,0bcd77f61165
3277170,0753af946783
3277210,63178248e0ce
3277242,ce219fe3e7f6
3277255,5feef037351a
3277348,20724d16fd3d
3277377,397497828e26
3277388,b90cd26fbf0d
3277414,782ee8e79a0d
3277429,d443cd7385db
3277464,7e8212a43ee4
3277494,3226af1d4f46
3277496,2ec499485691
3277505,bb768422809e
3277514,626a29456cb4
3277519,93fa11664178
3277530,3f01635bc50c
3277536,d048db4b8f98
3277542,01d2b9e604ff
3277550,0eeda4c0e88d
3277558,670bad25e533
3277561,2c37013960ea
3277566,3c1b5a18f7f8
3277577,d97ce6bf4a96
3277583,9724e6a3e396
3277587,ae50611bf4c1
3277589,852d81ea80aa
3277607,8484b9434c5a
3277617,c051ee4744c0
3277619,ac76707d185d
3277632,fa87a5f87551
3277635,a022b1bc79b7
3277638,a859ee81ade8
3277649,ba2c33b62e4c
3277654,d6936c7c3bf3
3277656,bbf30f37b8c6
3277666,94186edab24e
3277681,76f0b1bd0365
3277684,fee8a3030ebf
3277686,d134aaa24d07
3277698,707a4bd9e90e
3277711,2c178ec1bee6
3277719,0da94a152ae3
3277721,12ceab1364f2
3277741,785f14385e76
3277759,ce2dc9fbb401
3277762,44f5c8924ac8
3277763,59d7753f4423
3277769,6a2fff792173
3277786,db9bda0bf40b
3277790,56c84d993b18
3277791,9e9d0d33f73b
3277797,687af7573bf9
3277805,92e056e06eb7
3277813,cbc469ebe696
3277817,a2674d73418a
3277820,28b7c76c7167
3277821,7ec09e5390ba
3277825,69ec38ef9cae
3277828,05fdb079c966
3277845,41038ccd5ea6
3277854,b367a6984822
3277877,45e0a861c8a0
3277880,d654131c6065
3277885,f117f2c4861b
3277886,52aea7cdf681
3277901,b257c11f44cc
3277983,c7ac053c2e69
3277984,8cd72196452e
3278043,95b903e3eeab
3278088,8d18d422e2bb
3278090,c3d753f4b921
3278126,b0d038efd068
3278138,d8f0835e5b1d
3278146,35b430b901e5
3278200,67f693a6dbcb
3278255,d97a8a8dc35e
3278268,11c699597a3e
3278280,39fbce404f5d
3278309,b7718fcebfd5
3278346,3e3053d35e89
3278366,15837ea3f953
3278378,cee46b08bd82
3278425,1d8c6c50decd
3278438,c4e1c86e24c3
3278522,8280874b6353
3278591,f3873e929bed
3278627,6c33d30bac41
3278641,fede10b7c1ce
3278657,7f261a127008
3278671,b141173db425
3278769,5035548af28d
3278780,50915587068f
3278785,6b20bd53687b
3278843,b6f31955e459
3278851,410faec766f4
3278860,7ef9eec34975
3278893,dbcf0042fd7a
3278902,a11c8e5db358
3278921,fc2adb059478
3278940,7721c1a1aecc
3278950,112cbcc7c168
3278961,b42783694969
3278966,44a8b9104b9f
3278993,7fd82e7739ff
3279015,8ae6d500e63b
3279077,18b8e23109f3
3279111,b4fed565043d
3279214,aea831cbd891
3279215,1724b21c7f4f
3279225,6b5b2485be06
3279229,074ea1e09205
3279268,1586b9cb40a7
3279281,4d78c8bc03ea
3279291,f76a7017939e
3279306,f12383a76e98
3279335,4855a233cd4c
3279365,57cbb9dda182
3279372,144170005aae
3279380,23a5b488bb87
3279400,722f96e9ee6d
3279401,7315d5eeb051
3279420,d1c6798a59d2
3279421,84a4a4030bd7
3279450,0e1b821d67e7
3279455,8e3a11a86977
3279468,c6debd1dbeac
3279484,e1614781937f
3279491,afff4553a4f5
3279500,2aa6613a2eb0
3279521,2ac177faac9f
3279524,38962ed07bbd
3279535,6fe73e16cb90
3279539,c68af532e64b
3279556,e413d135cf7b
3279564,a9c17307b891
3279621,db41e8565637
3279660,e479ab9caf7f
3279677,bc0fe270c72d
3279708,8f40999449c6
3279726,f4a453bc7100
3279729,c0618e800e75
3279773,92fa4fd0d0c3
3279778,7ff1dfbc2352
3279811,d6cf5cda9d90
3279816,ece9b30b3e9d
3279896,c893de5975a7
3279910,2e1c649b7464
3279931,14ac06e17c21
3279942,fd157caf561e
3280036,4a0e520511d3
3280066,41ddfaf79260
3280088,93fc92b8bf24
3280115,479130e83ac9
3280117,56519178b1de
3280120,9c9edfd411a4
3280131,bb4088b00175
3280132,5464c19efbad
3280134,e77586fb7fc5
3280146,2938918d3214
3280179,851173960342
3280221,7f6cee786745
3280229,a25ce5bf0b6e
3280249,5508ae286e71
3280266,80f9443d1e41
3280267,a38ebd1d46d7
3280270,28ced55daad1
3280280,022b76e91e82
3280284,62893d02b8c2
3280304,d5dde3720ac2
3280312,e0e0b1e30867
3280323,e9cbeebaa3fe
3280324,5135a005a23c
3280326,26fa14d90502
3280328,0eed8dad3ce4
3280331,b2aaba8d593a
3280332,25e48e567e93
3280344,bee3165ec376
3280356,0be4d1739277
3280357,478b4690a9a0
3280361,000fbb4096b8
3280423,3d6cf2dad7a8
3280431,a98e335b77cc
3280455,6f0532ae59af
3280456,d1c48d4c501c
3280461,fb47bbd098f9
3280506,b0f639fcd976
3280514,098a19f71341
3280522,d60602051348
3280523,a78b811efab7
3280552,23873ca1c8d8
3280564,89deed12dea5
3280567,1ba1a09dbcc8
3280577,fccc842af66f
3280582,67b5e4ce6670
3280586,6e46ac39c209
3280589,4ba7b0ecea2a
3280593,12b05cf39872
3280605,70710d596f0f
3280609,8c88c68ad381
3280613,c79b3cb98560
3280622,318d2ebf87b7
3280627,f5cbd9834427
3280630,ce269cc24372
3280633,4fd804dff340
3280649,700f587fd2d3
3280667,1776a926b508
3280694,4c1f9c1ce52a
3280695,82014e292f17
3280715,fea94ddd76a7
3280717,54bac7e5d653
3280718,535633d24190
3280726,9ec2e88062de
3280741,3767f8612522
3280759,a60fdab12586
3280771,9aacdc7d9824
3280778,6c393d2afee1
3280792,c3b2298ee80f
3280794,d5c39ba9d8cc
3280796,35dcb3a1e38b
3280811,515f65f1b4f4
3280842,05b86fdde62f
3280845,e4c54c41fba7
3280847,40a082a44d6d
3280853,629ef11fa82f
3280859,e261f3f522b5
3281002,b2954f87c0c0
3281085,886ad95d668d
3281106,3e1185b102ed
3281115,42bdd5a348a6
3281122,0ffa4e603bf0
3281124,066dbffeda2d
3281135,d321fa351c29
3281163,f6c27d2701e0
3281172,70d4eff23517
3281173,223f32b1f985
3281185,314a893605b9
3281191,5b39174e492b
3281211,1415fda5ed96
3281221,316afb1d8908
3281242,f4006c4c1b6f
3281244,d538f57f31fd
3281255,3198c42ff227
3281264,c129f02195d9
3281337,daabbd34ae5f
3281341,bd57c984c4c2
3281364,81a507e28415
3281407,f7c2982dffe3
3281454,d2115e8c16de
3281455,392b35cd9b4e
3281459,714ded899b9b
3281467,3bb5b473075e
3281471,09cac29407c1
3281547,95c3862e20a6
3281574,c33fe472b29c
3281575,97cebef47283
3281589,82467cbb6441
3281625,e1e4a7edfcb9
3281629,b2c4654576ce
3281647,f462f95fb45b
3281664,6edfa39f7276
3281682,b5a8f8f310ea
3281686,995563bf4441
3281690,c3ed93443159
3281697,8d4908266c0c
3281714,f0295489f550
3281721,d2f7ae64074f
3281921,fac89d1920cc
3281945,92972ab4d2bc
3281949,e28f88b96ba7
3281953,7b1a725c9a75
3281992,53744355529a
3282006,6ecca0293561
3282057,1de2918c3689
3282079,3fb84a0daaa6
3282119,eeaaa82c8498
3282162,bb807dcc4c5f
3282176,2d43cec3b41e
3282178,19ce93657e64
3282182,05160900e0d3
3282201,77d15a5be471
3282242,0f6fbf6c9c7f
3282266,e765297dbc09
3282344,90ee3756ab0f
3282347,689036ac7b24
3282359,c2717d210783
3282368,3beb4ab25d03
3282440,4705be13d7b0
3282464,b9aa164f0457
3282481,255cc37b71fd
3282488,1abfc9e6d6d5
3282495,f1b9c43e0ea7
3282514,e28ea213c8e2
3282517,a98b7ba56d7a
3282528,b8ebe0e64bc3
3282553,bd259050fcff
3282566,b8c615070f1b
3282567,718e0363f9ac
3282568,5a0e175e3bce
3282572,4b2eb84718fa
3282591,325d1909dc80
3282599,2d89ec5753ee
3282604,cf17ea326d72
3282613,b94ac2701aa0
3282621,dd926185af00
3282628,26242b0fb82b
3282631,734b5fcabb4e
3282636,bbfe5006899b
3282643,99740c10c7b6
3282644,0ed2647c14bb
3282648,c3b71f345132
3282666,7742cda5523d
3282764,c4f9d714ee04
3282773,1e74d1c1c648
3282864,ebf6ee56c3f0
3282894,8c8beccf82f1
3282901,3272bcdbc9c8
3282910,9cca4f39e41b
3282912,af3d7778f682
3282922,4affc440b7a4
3282940,c0c5b0b14a58
3282995,7952946ae512
3282999,ea3ded9c7f35
3283000,98e2ed784ae6
3283006,8e7e1fe43f9e
3283014,91ba13ffd56c
3283019,dc6e4aa3a91e
3283032,ce053bb536f4
3283050,863fc771e75c
3283061,3f72cd1f498f
3283071,d937db9fbe85
3283116,248eea5e8dd5
3283122,9b08e3571e0b
3283131,dbe2d675f8e2
3283136,e47af952df02
3283143,3e27944e542e
3283145,63ae1b868812
3283147,ffc078d20223
3283149,a5fe204092bf
3283203,f1ce1792810d
3283206,08a1e69f29a4
3283207,1e02296b673c
3283216,719a0cc326de
3283234,28d13f43c9bf
3283292,d3f2c2088ab0
3283293,e87c189a46d6
3283305,cbe70a2701f7
3283307,0af102718e36
3283310,4f7619af480a
3283312,f10658df4b35
3283325,3c11b2177eda
3283334,618069af59e8
3283343,6f0371ea9b65
3283344,d141a07a74af
3283357,57ccc4bd37cd
3283360,99c00c77dfee
3283368,99de58baacdf
3283373,cdd96d841fbc
3283376,45e650b1b8a2
3283383,1a70764ca4a7
3283387,045dc134bc5f
3283397,9181cf7599f0
3283407,78c5327cfb67
3283449,994291e298f6
3283462,f04cc9b8168a
3283474,faf0dba54fb5
3283480,3e7fa339ebbf
3283498,db125fba46a6
3283500,531a32285f48
3283506,19b4c4f63e3f
3283507,0cbd368f4e67
3283518,f88368c35203
3283522,13472dc8b84c
3283530,db3e13a2518c
3283531,e49d4d1600cb
3283538,89215c54ef6e
3283548,c03cbf22fc30
3283550,ad360deeb90c
3283561,26668b1eda42
3283575,b20e5a7d4bdf
3283605,9bad26783e53
3283614,607574c72155
3283636,c690869a37a0
3283644,89eeb2fe32c9
3283647,e96558cd1b5b
3283654,9d8da9f60f89
3283662,0d189f1961bb
3283669,7aa33e80d08b
3283675,eb412786adce
3283693,0a6eb1b3df0e
3283701,c746ecdf584f
3283709,59aad94c78bb
3283710,a563d33a095d
3283712,6874ad8652da
3283719,10d7e7d82f9f
3283733,a2076e1a6134
3283751,be5c56338f71
3283926,a418acd0aa84
3283939,64014c5e715f
3283945,d1b64ad35593
3283952,8c549fb6684a
3283955,12bf2dd15638
3283967,00fa251d2204
3284003,14adc7412fda
3284024,fe2b6c54ccc0
3284074,45faf788196c
3284089,db4ab9a8ea7c
3284094,81587096a6b8
3284101,6c4a76621c70
3284115,58fc27bebd25
3284119,817469db51d8
3284137,5b5770c58397
3284197,3505951387d9
3284234,01258508e961
3284254,a01cd1af797a
3284277,a510412933cf
3284285,1becb6c60d51
3284287,de10c2ac2f62
3284358,7ee7747cf19d
3284393,6446404882e6
3284440,8643d04d97ad
3284462,8def348926ba
3284503,2ea7a479846c
3284520,268fd127ce3e
3284562,147650bde148
3284571,2cb21ecb0f77
3284603,65028596ecc9
3284619,0a7de2d05d2a
3284623,c0df65f9d942
3284642,8c61fe3e88b5
3284674,f8a5924c4b44
3284728,9f4bfcd278ca
3284777,3bf472665efc
3284789,3fde3242d00c
3284803,1e0940a2ea93
3284805,1806c571d095
3284819,f07a673f9d7d
3284845,7816562ecb28
3284861,91a0630cf16b
3284876,828d04e7ec3e
3284884,87948827ef0d
3284894,a9a6a3769529
3284910,e9f0352e145f
3284936,d84dd68e6a9a
3284962,1d2bdf43ef20
3284969,c7c36349cf68
3284973,c80a9f912183
3284981,e8987f3e8d9f
3285029,b7006b1c3d44
3285035,268efaea0a0a
3285040,d20ee73b7342
3285077,a892f5cd544b
3285097,080803a80533
3285120,f10a7eb8ef23
3285124,0dbb2ba97769
3285126,c9e6fa62760f
3285127,a53f48d53d23
3285168,1129207ccdd7
3285181,724c3c94db9e
3285207,e00fa63f1101
3285217,4137bce18491
3285224,748e9eb50967
3285226,c05eed095170
3285231,fb15ffeb9f8f
3285232,1e4859262a81
3285237,bb33ae1e6eea
3285243,150199840c02
3285250,a34c213511d3
3285256,177fdc819d9b
3285264,6ec81f25321a
3285271,da6092bcccc1
3285291,cdff81ffa47a
3285293,d830039db766
3285334,d1850a3f1549
3285384,0fe3fb9b176f
3285385,1fd030ee69b8
3285437,98266dd46f08
3285499,6579d5f8f75f
3285503,2616e80093dd
3285526,3846f7105c94
3285547,a32d44aa93a3
3285550,86a8d10e1c74
3285552,cb9980a93a86
3285571,7cf3dbfc0b34
3285573,3e15ba7d239e
3285580,ef43278025a8
3285583,eb6d1343ac68
3285613,12484fb7e315
3285622,3dc67c2aca85
3285623,6344e9dd37e5
3285662,7c74f945bc9f
3285683,858a5f373547
3285736,5651283ea678
3285769,6572aa6d3ea0
3285818,5ff5cacb4a6d
3285847,e112fafce686
3285855,fb499bf7da47
3285890,4f111a13ed85
3285892,ed956818dd66
3285916,8d98b51905fa
3285933,c8bec8106413
3285939,db7d7a32827e
3285962,44f86217ef1a
3285990,9c6d1cb926d0
3286005,95303defa824
3286025,58790a46aa4d
3286038,b980c3871e0e
3286041,e67d7dbf87af
3286049,f5a976276345
3286066,1f5a0727e180
3286118,e52649346f86
3286119,99693cfca4b2
3286123,7eca64bef29e
3286179,d384f0bc3c2e
3286197,7b51c6f84943
3286210,bebe4c3e7a97
3286216,0b9951bf1a34
3286236,4b2618256d94
3286238,7578cf6540bb
3286239,c38bb6162da6
3286249,2b7f60496e0b
3286267,d8da98fbac35
3286325,01b2ad548573
3286359,3f75bd772785
3286364,4b4f97b04323
3286365,c741a04e3337
3286376,becd8875fb47
3286392,0cdaa6937744
3286398,a6ba2adb7514
3286402,243636edb6d3
3286407,b91cec3b9d9a
3286423,5b6752cd248f
3286425,eb92f4db9c33
3286431,d972b59be1c0
3286432,bff96272244f
3286443,9d216c546d68
3286449,4329665902cc
3286461,c61549a1356e
3286519,eb57e5850e49
3286540,2c75912f22df
3286577,1f2db5ddcaf8
3286582,30432da2b68c
3286585,215e14835df3
3286605,5039b9bdf992
3286659,0ebf3116ba15
3286660,937fd654f255
3286666,d966dd47f4f3
3286835,4d3eef216934
3286838,c89f006e9755
